network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,702,707,745,,,,,,,,,708,7225,7258,7296,,,,
testnet,default,transfer-erc20-test,,,0,712,757,798,,,,,,,,,760,4016,4040,4076,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,459,467,506,,,,,,,468,5730,,,5747,5810,,,470,8877
testnet,default,transfer-cadence-test,,,0,320,322,400,,,,,,,323,5543,,,5544,6627,,,324,6583
mainnet,default,transfer-test,,,0,649,658,667,,,,,,,,,658,6938,6968,6978,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,514,537,606,,,,,,,538,7667,,,7677,7727,,,539,8720
testnet,ALCHEMY_URL,transfer-test,,,0,483,505,564,,,,,,,,,506,7119,7168,7209,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,522,552,610,,,,,,,,,555,7195,7204,7277,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,886,905,943,,,,,,,,,906,7504,7513,7551,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,92,102,110,,,,,,,,,101,3168,3181,3190,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,81,101,114,,,,,,,,,104,6379,6402,6412,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,490,502,512,,,,,,,,,503,6780,6810,6819,,,,
mainnet,default,headless-kittypunch-swap-1,0,21157,,,,,21165,22104,,,22123,40891,,,,,,,40906,47475,,
mainnet,default,headless-kittypunch-swap-3,0,17948,,,,,17972,19031,,,19081,34872,,,,,,,34909,42262,,
mainnet,default,headless-kittypunch-swap-4,0,1651,,,,,,,1659,3902,3918,19818,,,,,,,19841,33755,,
