network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,513,513,536,,,514,6911,6946,6969,,
testnet,default,transfer-erc20-test,0,310,357,379,,,359,6753,6787,6812,,
testnet,default,transfer-cadence-soft-finality-test,0,465,512,565,513,4672,,,4697,4753,514,8913
testnet,default,transfer-cadence-test,0,370,401,439,401,5554,,,5562,8949,403,9773
mainnet,default,transfer-test,0,350,357,381,,,358,6878,6892,6915,,
testnet,ALCHEMY_URL,transfer-test,0,515,561,594,,,562,7136,7146,7190,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,406,408,458,,,410,6974,6991,7028,,
mainnet,ALCHEMY_URL,transfer-test,0,470,510,557,,,510,3807,3831,3863,,
testnet,QUICKNODE_URL,transfer-test,0,327,356,380,,,357,6746,6788,6810,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,308,357,383,,,360,6754,6788,6812,,
mainnet,QUICKNODE_URL,transfer-test,0,405,408,432,,,408,6928,6942,6968,,
