network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,500,505,514,,,506,6778,6812,6821,,
testnet,default,transfer-erc20-test,0,238,252,264,,,254,6532,6568,6578,,
testnet,default,transfer-cadence-soft-finality-test,0,370,378,419,378,6611,,,6612,6656,380,9740
testnet,default,transfer-cadence-test,1,237,242,268,243,6407,,,6437,9045,244,9536
mainnet,default,transfer-test,0,415,454,463,,,455,6737,6762,6770,,
mainnet,default,transfer-cadence-soft-finality-test,0,1399,1399,1754,1400,5474,,,5481,5536,1401,11767
testnet,ALCHEMY_URL,transfer-test,0,358,405,435,,,406,6837,6878,6906,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,229,253,284,,,255,6638,6661,6681,,
mainnet,ALCHEMY_URL,transfer-test,0,383,406,422,,,407,13206,13215,13232,,
testnet,QUICKNODE_URL,transfer-test,0,313,355,363,,,356,6627,6670,6678,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,229,252,265,,,255,12937,12968,12978,,
mainnet,QUICKNODE_URL,transfer-test,0,224,252,262,,,253,6543,6569,6578,,
