network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,545,563,573,,,,,,,,,564,3628,3640,3648,,,,
testnet,default,transfer-erc20-test,,,0,412,459,472,,,,,,,,,462,3529,3574,3586,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,438,443,486,,,,,,,443,4578,,,4578,4638,,,445,7706
testnet,default,transfer-cadence-test,,,0,248,254,301,,,,,,,255,7464,,,7499,7546,,,257,7464
mainnet,default,transfer-test,,,0,796,817,827,,,,,,,,,818,7108,7146,7155,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,454,456,505,,,,,,,455,10200,,,10200,10252,,,456,12266
testnet,ALCHEMY_URL,transfer-test,,,0,1421,1428,1560,,,,,,,,,1428,5470,5510,5580,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1224,1224,1406,,,,,,,,,1226,5212,5226,5369,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,716,714,795,,,,,,,,,715,13999,14027,14139,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,337,358,367,,,,,,,,,358,3429,3474,3483,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,283,306,320,,,,,,,,,309,3380,3421,3431,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,704,714,726,,,,,,,,,714,7008,7040,7049,,,,
mainnet,default,headless-kittypunch-swap-1,0,21210,,,,,21215,23888,,,23937,42339,,,,,,,42353,48716,,
mainnet,default,headless-kittypunch-swap-2,0,2628,,,,,,,2649,6832,6856,25351,,,,,,,25368,31946,,
