network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,926,955,1017,,,,,,,,,956,4582,4630,4690,,,,
testnet,default,transfer-erc20-test,,,0,767,805,870,,,,,,,,,808,4350,4373,4435,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,502,540,651,,,,,,,540,3885,,,3904,3969,,,542,8146
testnet,default,transfer-cadence-test,,,0,607,646,740,,,,,,,647,5049,,,5078,7073,,,648,7175
mainnet,default,transfer-test,,,0,1118,1153,1236,,,,,,,,,1154,7918,7954,8035,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,635,655,781,,,,,,,656,7946,,,7990,8122,,,658,7946
testnet,ALCHEMY_URL,transfer-test,,,0,991,1003,1164,,,,,,,,,1004,4827,4834,4935,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,812,854,973,,,,,,,,,857,4727,4775,4882,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,821,851,968,,,,,,,,,852,8044,8054,8163,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,871,908,983,,,,,,,,,909,4545,4587,4658,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,851,854,933,,,,,,,,,857,4518,4541,4617,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,904,909,989,,,,,,,,,909,4395,4438,4520,,,,
mainnet,default,headless-kittypunch-swap-1,0,23197,,,,,23237,32634,,,32644,51139,,,,,,,51160,58080,,
mainnet,default,headless-kittypunch-swap-2,0,2964,,,,,,,2993,9829,9833,28691,,,,,,,28715,35590,,
mainnet,default,headless-kittypunch-swap-3,0,17701,,,,,17700,91483,,,91518,107287,,,,,,,107335,115699,,
mainnet,default,headless-kittypunch-swap-4,0,1845,,,,,,,1855,8339,8361,24177,,,,,,,24219,32068,,
