network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1007,1007,1082,,,1008,7908,7920,7989,,
testnet,default,transfer-erc20-test,0,917,962,1036,,,965,7881,7884,7956,,
testnet,default,transfer-cadence-soft-finality-test,0,746,789,894,790,6386,,,6425,6530,791,9702
testnet,default,transfer-cadence-test,1,710,748,837,748,5263,,,5284,8592,750,8596
mainnet,default,transfer-test,0,997,1009,1088,,,1010,7964,7970,8046,,
mainnet,default,transfer-cadence-soft-finality-test,0,920,951,1068,952,5971,,,5981,6098,954,11524
testnet,ALCHEMY_URL,transfer-test,0,892,913,1019,,,914,8061,8078,8179,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,827,857,964,,,860,8125,8133,8226,,
mainnet,ALCHEMY_URL,transfer-test,0,635,660,752,,,660,7645,7672,7761,,
testnet,QUICKNODE_URL,transfer-test,0,656,658,734,,,659,7562,7567,7641,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,628,659,737,,,662,7581,7623,7696,,
mainnet,QUICKNODE_URL,transfer-test,0,841,859,934,,,860,7819,7867,7942,,
