network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,801,816,845,,,,,,,,,817,4107,4135,4164,,,,
testnet,default,transfer-erc20-test,,,0,502,509,542,,,,,,,,,512,3799,3833,3864,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,643,673,743,,,,,,,674,4926,,,4959,5021,,,676,8122
testnet,default,transfer-cadence-test,,,0,532,562,626,,,,,,,562,3817,,,3834,7121,,,564,8094
mainnet,default,transfer-test,,,0,1401,1432,1466,,,,,,,,,1433,4718,4754,4787,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,1110,1130,1209,,,,,,,1131,7939,,,7968,8059,,,1132,8987
testnet,ALCHEMY_URL,transfer-test,,,0,1653,1687,1779,,,,,,,,,1688,5601,5621,5716,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1385,1430,1654,,,,,,,,,1433,5667,5671,5869,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1365,1378,1593,,,,,,,,,1379,8518,8538,8650,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,453,458,488,,,,,,,,,459,3746,3789,3819,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,410,458,492,,,,,,,,,460,3767,3787,3829,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1222,1224,1261,,,,,,,,,1225,7865,7910,7947,,,,
mainnet,default,headless-kittypunch-swap-1,0,21130,,,,,21157,24027,,,24041,43181,,,,,,,43213,56385,,
mainnet,default,headless-kittypunch-swap-2,0,3054,,,,,,,3072,7568,7594,26767,,,,,,,26803,33832,,
