network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1208,1208,1280,,,1209,8108,8117,8187,,
testnet,default,transfer-erc20-test,0,564,608,677,,,610,7500,7507,7584,,
testnet,default,transfer-cadence-soft-finality-test,0,921,962,1068,963,5475,,,5499,5601,965,9906
testnet,default,transfer-cadence-test,1,594,627,717,628,7318,,,7326,10675,630,11748
mainnet,default,transfer-test,0,892,905,981,,,905,7847,7852,7928,,
mainnet,default,transfer-cadence-soft-finality-test,0,672,706,825,706,4649,,,4677,4795,708,9133
testnet,ALCHEMY_URL,transfer-test,0,947,960,1062,,,961,8270,8319,8422,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,834,863,982,,,866,7854,7876,7970,,
mainnet,ALCHEMY_URL,transfer-test,0,605,607,704,,,608,7832,7874,7961,,
testnet,QUICKNODE_URL,transfer-test,0,873,910,981,,,911,7823,7864,7934,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,639,659,739,,,662,7519,7563,7640,,
mainnet,QUICKNODE_URL,transfer-test,0,918,960,1037,,,961,4629,4645,4722,,
