network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,497,506,524,,,506,3667,3693,3711,,
testnet,default,transfer-erc20-test,0,327,354,377,,,357,3516,3537,3558,,
testnet,default,transfer-cadence-soft-finality-test,0,497,544,592,545,3686,,,3712,3763,547,7894
testnet,default,transfer-cadence-test,0,286,334,367,335,3444,,,3456,6716,336,6605
mainnet,default,transfer-test,0,561,607,631,,,607,7029,7064,7087,,
mainnet,default,transfer-cadence-soft-finality-test,0,716,719,801,720,6577,,,6606,6672,721,10807
testnet,ALCHEMY_URL,transfer-test,0,707,710,798,,,710,4382,4385,4474,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,866,911,1041,,,913,4662,4710,4809,,
testnet,QUICKNODE_URL,transfer-test,0,307,304,323,,,305,3464,3488,3506,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,421,454,477,,,457,3616,3637,3658,,
mainnet,QUICKNODE_URL,transfer-test,0,472,503,527,,,503,6928,6954,6978,,
