network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,973,973,1034,,,973,7868,7914,7975,,
testnet,default,transfer-erc20-test,0,691,713,794,,,716,7550,7554,7640,,
testnet,default,transfer-cadence-soft-finality-test,0,752,759,874,759,6471,,,6477,6658,761,8660
testnet,default,transfer-cadence-test,0,656,701,765,701,7425,,,7439,9390,703,9556
mainnet,default,transfer-test,0,952,970,1042,,,971,7675,7713,7783,,
mainnet,default,transfer-cadence-soft-finality-test,0,550,563,698,563,9378,,,9387,9517,565,10485
testnet,ALCHEMY_URL,transfer-test,0,857,867,989,,,867,7982,8012,8112,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,695,714,824,,,717,7765,7808,7907,,
mainnet,ALCHEMY_URL,transfer-test,0,1378,1377,1474,,,1377,9083,9133,9313,,
testnet,QUICKNODE_URL,transfer-test,0,804,815,891,,,816,7755,7805,7879,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,774,816,895,,,818,7756,7760,7836,,
mainnet,QUICKNODE_URL,transfer-test,0,548,561,633,,,561,7267,7295,7366,,
