network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,521,553,590,,,,,,,,,554,3816,3832,3866,,,,
testnet,default,transfer-erc20-test,,,0,329,352,391,,,,,,,,,355,3635,3686,3724,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,324,362,420,,,,,,,363,4596,,,4642,4696,,,364,7774
testnet,default,transfer-cadence-test,,,0,312,348,407,,,,,,,349,3575,,,3613,6567,,,351,6711
mainnet,default,transfer-test,,,0,650,652,676,,,,,,,,,652,3856,3879,3902,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,444,443,509,,,,,,,444,8053,,,8098,8869,,,445,12334
testnet,ALCHEMY_URL,transfer-test,,,0,555,604,730,,,,,,,,,555,4072,4080,4156,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,468,504,569,,,,,,,,,505,3990,4026,4086,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,900,908,983,,,,,,,,,907,7649,7692,7756,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,534,553,573,,,,,,,,,554,3713,3731,3750,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,509,554,577,,,,,,,,,557,3718,3731,3751,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,567,606,630,,,,,,,,,607,7033,7047,7070,,,,
mainnet,default,headless-kittypunch-swap-1,0,20962,,,,,20964,30103,,,30112,48837,,,,,,,48876,55747,,
mainnet,default,headless-kittypunch-swap-2,0,2807,,,,,,,2835,9166,9214,27646,,,,,,,27662,34266,,
