network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,350,358,367,,,,,,,,,358,3434,3473,3482,,,,
testnet,default,transfer-erc20-test,,,0,201,204,216,,,,,,,,,207,6492,6535,6546,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,356,359,403,,,,,,,360,3534,,,3575,3719,,,361,7718
testnet,default,transfer-cadence-test,,,0,328,332,355,,,,,,,332,3506,,,3547,7188,,,334,7685
mainnet,default,transfer-test,,,0,268,307,317,,,,,,,,,308,6595,6634,6643,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,1032,1082,1135,,,,,,,1081,5796,,,5826,5879,,,1083,8959
testnet,ALCHEMY_URL,transfer-test,,,0,658,663,943,,,,,,,,,663,3901,3935,3968,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,512,510,544,,,,,,,,,513,3718,3731,3751,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,339,357,374,,,,,,,,,358,6753,6786,6810,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,284,310,319,,,,,,,,,311,3384,3428,3437,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,187,204,216,,,,,,,,,206,6488,6536,6546,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,180,204,214,,,,,,,,,205,6488,6534,6542,,,,
mainnet,default,headless-kittypunch-swap-3,0,18147,,,,,18198,22598,,,22606,38218,,,,,,,38259,47627,,
mainnet,default,headless-kittypunch-swap-4,0,1745,,,,,,,1794,6184,6195,21891,,,,,,,21919,29286,,
