network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,719,758,794,,,,,,,,,759,4010,4038,4072,,,,
testnet,default,transfer-erc20-test,,,0,697,706,746,,,,,,,,,708,3998,4032,4073,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,475,514,554,,,,,,,515,3686,,,3686,3749,,,517,6800
testnet,default,transfer-cadence-test,,,0,478,488,524,,,,,,,489,4703,,,4727,6507,,,490,6812
mainnet,default,transfer-test,,,0,885,917,923,,,,,,,,,918,7163,7192,7198,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,489,489,540,,,,,,,490,9813,,,9813,9891,,,491,10844
testnet,ALCHEMY_URL,transfer-test,,,0,537,562,609,,,,,,,,,563,3891,3930,3979,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,521,562,596,,,,,,,,,564,3825,3830,3859,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,538,560,594,,,,,,,,,560,7090,7140,7173,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,443,454,460,,,,,,,,,455,3488,3537,3542,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,379,408,417,,,,,,,,,410,3445,3476,3483,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1362,1377,1383,,,,,,,,,1378,7625,7655,7661,,,,
mainnet,default,headless-kittypunch-swap-1,0,21982,,,,,22006,31119,,,31149,50599,,,,,,,50619,56997,,
mainnet,default,headless-kittypunch-swap-2,0,2584,,,,,,,2585,9294,9337,28456,,,,,,,28456,34922,,
mainnet,default,headless-kittypunch-swap-3,0,18388,,,,,18424,28464,,,28481,44210,,,,,,,44253,51590,,
mainnet,default,headless-kittypunch-swap-4,0,1759,,,,,,,1789,8183,8224,23914,,,,,,,23949,31337,,
