providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,885,900,986,7500,7574,,,900,7482,,
default,transfer-erc20-test,0,707,750,844,7350,7429,,,750,7348,,
default,transfer-cadence-soft-finality-test,0,883,850,1159,5500,5693,850,5608,,,850,9308
default,transfer-cadence-test,0,439,400,545,7000,9483,400,7081,,,400,10594
ALCHEMY_URL,transfer-test,0,2336,2350,2681,60000,120377,,,2350,92370,,
ALCHEMY_URL,transfer-erc20-test,0,2166,2150,2373,60000,120433,,,2150,92174,,
