network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,776,817,861,,,818,4216,4239,4281,,
testnet,default,transfer-erc20-test,0,454,459,507,,,461,3838,3884,3929,,
testnet,default,transfer-cadence-soft-finality-test,0,620,631,715,632,3939,,,3951,4026,633,7173
testnet,default,transfer-cadence-test,0,404,430,487,431,3718,,,3755,5884,432,5875
mainnet,default,transfer-test,0,719,764,816,,,765,7562,7602,7655,,
mainnet,default,transfer-cadence-soft-finality-test,0,538,575,668,576,4894,,,4918,5005,578,9236
testnet,ALCHEMY_URL,transfer-test,0,710,713,787,,,714,4280,4288,4355,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,625,659,747,,,661,4255,4270,4329,,
mainnet,ALCHEMY_URL,transfer-test,0,1014,1019,1128,,,1020,8375,8422,8797,,
testnet,QUICKNODE_URL,transfer-test,0,499,510,559,,,511,3924,3933,3980,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,449,459,511,,,461,3824,3837,3878,,
mainnet,QUICKNODE_URL,transfer-test,0,563,560,697,,,561,7268,7299,7351,,
