network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,696,714,776,,,715,7570,7595,7657,,
testnet,default,transfer-erc20-test,0,679,713,791,,,716,7608,7643,7718,,
testnet,default,transfer-cadence-soft-finality-test,0,568,612,719,613,6062,,,6102,6206,615,10485
testnet,default,transfer-cadence-test,0,558,600,689,600,6057,,,6096,9104,602,9393
mainnet,default,transfer-test,0,799,810,889,,,811,7953,7986,8058,,
testnet,ALCHEMY_URL,transfer-test,0,1338,1368,1608,,,1369,5796,5817,6047,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,1485,1518,1748,,,1521,9067,9102,9206,,
mainnet,ALCHEMY_URL,transfer-test,0,1051,1060,1164,,,1061,8626,8639,8741,,
testnet,QUICKNODE_URL,transfer-test,0,590,610,674,,,611,7464,7488,7550,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,660,657,736,,,660,7594,7640,7715,,
mainnet,QUICKNODE_URL,transfer-test,0,672,706,783,,,707,7635,7671,7748,,
