network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,552,558,593,,,559,7066,7107,7141,,
testnet,default,transfer-erc20-test,0,800,806,862,,,809,7410,7457,7510,,
testnet,default,transfer-cadence-soft-finality-test,0,528,555,611,556,7977,,,8001,8057,557,11155
testnet,default,transfer-cadence-test,0,349,390,446,391,6763,,,6782,9280,393,9911
mainnet,default,transfer-test,0,1103,1107,1147,,,1107,4479,4495,4535,,
mainnet,default,transfer-cadence-soft-finality-test,0,512,559,640,560,6308,,,6342,6425,561,10628
testnet,ALCHEMY_URL,transfer-test,0,963,1005,1085,,,1006,7903,7913,7980,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,761,806,886,,,810,7585,7597,7668,,
mainnet,ALCHEMY_URL,transfer-test,0,965,1007,1084,,,1008,7816,7857,7930,,
testnet,QUICKNODE_URL,transfer-test,0,487,500,531,,,501,6968,7004,7033,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,450,452,482,,,455,6904,6953,6981,,
mainnet,QUICKNODE_URL,transfer-test,0,804,804,844,,,805,7423,7446,7486,,
