network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,789,809,863,,,810,7501,7512,7560,,
testnet,default,transfer-erc20-test,0,543,557,605,,,560,7206,7210,7256,,
testnet,default,transfer-cadence-soft-finality-test,0,605,648,733,649,6009,,,6027,6117,650,9288
testnet,default,transfer-cadence-test,0,513,560,621,561,5895,,,5941,8918,562,9143
mainnet,default,transfer-test,0,1272,1310,1364,,,1311,8064,8110,8163,,
testnet,ALCHEMY_URL,transfer-test,0,679,708,771,,,709,7465,7476,7534,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,574,608,675,,,611,7349,7359,7417,,
mainnet,ALCHEMY_URL,transfer-test,0,569,606,668,,,607,7342,7354,7407,,
testnet,QUICKNODE_URL,transfer-test,0,625,657,706,,,658,7308,7312,7358,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,502,506,557,,,508,7155,7169,7215,,
mainnet,QUICKNODE_URL,transfer-test,0,1296,1309,1367,,,1310,4824,4846,4903,,
