network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,479,510,530,,,511,6896,6943,6961,,
testnet,default,transfer-erc20-test,0,259,307,330,,,310,6695,6739,6760,,
testnet,default,transfer-cadence-soft-finality-test,0,515,562,614,563,6907,,,6939,6991,564,10070
testnet,default,transfer-cadence-test,0,311,353,387,354,5675,,,5711,8582,355,8840
mainnet,default,transfer-test,0,619,664,689,,,666,7095,7097,7121,,
mainnet,default,transfer-cadence-soft-finality-test,0,642,654,720,655,4244,,,4279,7345,657,10612
testnet,ALCHEMY_URL,transfer-test,0,433,459,498,,,460,7027,7039,7078,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,614,663,706,,,666,7181,7198,7230,,
mainnet,ALCHEMY_URL,transfer-test,0,353,356,387,,,357,6810,6836,6862,,
testnet,QUICKNODE_URL,transfer-test,0,247,255,275,,,255,6642,6682,6702,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,302,305,334,,,308,6700,6738,6764,,
mainnet,QUICKNODE_URL,transfer-test,0,300,305,330,,,306,6736,6787,6810,,
