network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,692,714,776,,,,,,,,,715,4249,4286,4347,,,,
testnet,default,transfer-erc20-test,,,0,793,815,928,,,,,,,,,818,7719,7755,7818,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,471,509,620,,,,,,,509,5934,,,5974,6038,,,511,9137
testnet,default,transfer-cadence-test,,,0,610,631,783,,,,,,,632,5083,,,5120,7943,,,633,8276
mainnet,default,transfer-test,,,0,816,816,888,,,,,,,,,817,7524,7550,7622,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,710,723,837,,,,,,,724,6216,,,6252,6382,,,726,10651
testnet,ALCHEMY_URL,transfer-test,,,0,2563,2606,2984,,,,,,,,,2606,6630,6637,6772,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,796,816,948,,,,,,,,,818,7946,7964,8082,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,968,968,1081,,,,,,,,,969,8269,8319,8446,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,663,663,738,,,,,,,,,663,4334,4341,4416,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,551,561,640,,,,,,,,,563,7504,7552,7628,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,882,921,994,,,,,,,,,922,7623,7655,7727,,,,
mainnet,default,headless-kittypunch-swap-1,0,21597,,,,,21624,22848,,,22854,41222,,,,,,,41242,48213,,
mainnet,default,headless-kittypunch-swap-2,0,2780,,,,,,,2785,5582,5594,24618,,,,,,,24659,28263,,
