network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1023,1070,1179,,,,,,,1071,7914,7961,8021,,,,
testnet,default,transfer-erc20-test,,,0,818,866,931,,,,,,,869,7619,7653,7715,,,,
testnet,default,transfer-cadence-soft-finality-test,,,1,630,667,778,,,,,668,7387,,,7401,7465,,,670,9617
testnet,default,transfer-cadence-test,,,0,494,531,628,,,,,532,5914,,,5942,7641,,,534,8091
mainnet,default,transfer-test,,,0,1029,1069,1141,,,,,,,1070,14243,14263,14334,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,561,575,691,,,,,576,9789,,,9812,9925,,,578,13278
testnet,ALCHEMY_URL,transfer-test,,,0,858,868,986,,,,,,,869,8102,8115,8231,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,835,866,981,,,,,,,869,8030,8065,8187,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1008,1024,1129,,,,,,,1025,8146,8169,8302,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,717,764,833,,,,,,,765,7657,7704,7778,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,721,765,838,,,,,,,768,7641,7655,7725,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1067,1071,1143,,,,,,,1072,7775,7806,7877,,,,
mainnet,default,headless-kittypunch-swap-1,0,21468,,,,,21479,29981,30007,48336,,,,,,,48352,55220,,
