network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,457,457,468,,,,,,,458,3527,3550,3559,,,,
testnet,default,transfer-erc20-test,,,0,280,302,315,,,,,,,305,6580,6617,6627,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,572,600,641,,,,,601,4744,,,4777,4818,,,602,7877
testnet,default,transfer-cadence-test,,,0,250,254,294,,,,,255,3411,,,3430,6632,,,257,7583
mainnet,default,transfer-test,,,0,1258,1264,1274,,,,,,,1265,7551,7595,7605,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,580,615,666,,,,,615,4906,,,4950,5003,,,617,10240
testnet,ALCHEMY_URL,transfer-test,,,0,743,766,834,,,,,,,767,4194,4215,4265,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,541,558,600,,,,,,,562,4002,4011,4072,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,219,253,263,,,,,,,254,3483,3488,3497,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,242,252,270,,,,,,,257,6538,6575,6596,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,748,756,766,,,,,,,757,7041,7079,7088,,,,
mainnet,default,headless-kittypunch-swap-3,0,17958,,,,,18005,21660,21662,37430,,,,,,,37459,44838,,
