network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1020,1061,1177,,,1061,34744,34784,34844,,
testnet,default,transfer-erc20-test,0,1008,1053,1136,,,1056,21280,21310,21371,,
testnet,default,transfer-cadence-soft-finality-test,0,754,771,904,772,7458,,,7462,7696,773,9619
testnet,default,transfer-cadence-test,0,1014,1029,1283,1030,6842,,,6867,7004,1032,11371
mainnet,default,transfer-test,0,670,705,777,,,705,7409,7455,7527,,
mainnet,default,transfer-cadence-soft-finality-test,0,532,553,677,554,5740,,,5784,5914,555,11493
testnet,ALCHEMY_URL,transfer-test,0,892,903,1021,,,904,7990,7999,8092,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,815,858,961,,,861,7872,7922,8028,,
mainnet,ALCHEMY_URL,transfer-test,0,1556,1558,1667,,,1559,9636,9665,9853,,
testnet,QUICKNODE_URL,transfer-test,1,860,903,978,,,904,7841,7889,7963,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,812,857,931,,,860,7754,7791,7863,,
mainnet,QUICKNODE_URL,transfer-test,0,472,503,574,,,502,3939,3973,4044,,
