network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,366,406,429,,,407,6794,6810,6833,,
testnet,default,transfer-erc20-test,0,348,358,385,,,361,6754,6790,6810,,
testnet,default,transfer-cadence-soft-finality-test,0,355,402,456,402,5577,,,5592,5651,403,8759
testnet,default,transfer-cadence-test,0,337,384,427,385,6581,,,6582,9612,386,9742
mainnet,default,transfer-test,0,469,508,535,,,508,7117,7144,7167,,
testnet,ALCHEMY_URL,transfer-test,0,416,458,498,,,459,7022,7043,7074,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,360,407,436,,,410,6917,6939,6986,,
mainnet,ALCHEMY_URL,transfer-test,0,337,359,386,,,360,6839,6883,6909,,
testnet,QUICKNODE_URL,transfer-test,0,460,503,527,,,504,6896,6924,6947,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,328,355,382,,,357,6754,6778,6799,,
mainnet,QUICKNODE_URL,transfer-test,0,420,457,573,,,458,6979,6987,7011,,
