network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,535,558,594,,,,,,,,,559,3819,3835,3869,,,,
testnet,default,transfer-erc20-test,,,0,534,560,600,,,,,,,,,563,7058,7105,7141,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,328,368,428,,,,,,,369,6744,,,6748,6787,,,370,8821
testnet,default,transfer-cadence-test,,,0,429,470,526,,,,,,,471,3692,,,3692,6812,,,472,6847
mainnet,default,transfer-test,,,0,525,554,579,,,,,,,,,555,6983,6991,7014,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,380,400,495,,,,,,,401,9605,,,9641,9722,,,402,11698
testnet,ALCHEMY_URL,transfer-test,,,0,568,605,668,,,,,,,,,606,4144,4179,4231,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,478,504,567,,,,,,,,,506,7228,7230,7288,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,604,651,716,,,,,,,,,651,7354,7389,8780,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,538,555,575,,,,,,,,,556,6935,6974,6992,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,424,455,478,,,,,,,,,457,6838,6877,6897,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1488,1503,1528,,,,,,,,,1504,7933,7943,7967,,,,
mainnet,default,headless-kittypunch-swap-1,0,21109,,,,,21129,30646,,,30682,49298,,,,,,,49320,55830,,
mainnet,default,headless-kittypunch-swap-2,0,2452,,,,,,,2465,8808,8844,27436,,,,,,,27453,34347,,
