network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,497,511,540,,,512,3739,3782,3810,,
testnet,default,transfer-erc20-test,0,312,356,387,,,359,6808,6844,6871,,
testnet,default,transfer-cadence-soft-finality-test,0,463,504,564,504,3727,,,3772,3835,506,6919
testnet,default,transfer-cadence-test,0,364,405,466,406,3584,,,3623,6532,407,6765
mainnet,default,transfer-test,0,797,819,862,,,820,4438,4447,4486,,
mainnet,default,transfer-cadence-soft-finality-test,0,524,525,604,526,5688,,,5734,5811,527,12123
testnet,ALCHEMY_URL,transfer-test,0,453,459,507,,,460,3842,3879,3926,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,359,408,457,,,411,3792,3828,3867,,
mainnet,ALCHEMY_URL,transfer-test,1,568,611,651,,,612,7162,7192,7229,,
testnet,QUICKNODE_URL,transfer-test,0,321,359,389,,,360,3586,3625,3654,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,334,357,386,,,359,3583,3624,3652,,
mainnet,QUICKNODE_URL,transfer-test,0,476,510,553,,,511,7073,7092,7128,,
