network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,970,969,1030,,,,,,,,,970,7865,7912,7973,,,,
testnet,default,transfer-erc20-test,,,0,762,767,832,,,,,,,,,770,4274,4290,4401,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,599,637,699,,,,,,,638,5139,,,5178,5240,,,640,7268
testnet,default,transfer-cadence-test,,,0,395,428,492,,,,,,,429,3778,,,3800,5882,,,431,5907
mainnet,default,transfer-test,,,0,1153,1176,1248,,,,,,,,,1176,7881,7911,7982,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,675,693,809,,,,,,,694,4543,,,4571,4723,,,695,9017
testnet,ALCHEMY_URL,transfer-test,,,0,898,918,1088,,,,,,,,,918,4839,4851,4959,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,792,819,919,,,,,,,,,822,4655,4703,4814,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,899,918,1028,,,,,,,,,919,8048,8060,8194,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,826,866,937,,,,,,,,,867,4513,4544,4614,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,788,816,895,,,,,,,,,818,4466,4495,4571,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,1000,1020,1093,,,,,,,,,1021,7723,7756,7827,,,,
mainnet,default,headless-kittypunch-swap-1,0,21955,,,,,21984,30273,,,30308,48839,,,,,,,48848,55735,,
mainnet,default,headless-kittypunch-swap-2,0,2629,,,,,,,2671,8957,9007,27895,,,,,,,27926,34948,,
mainnet,default,headless-kittypunch-swap-3,0,17757,,,,,17759,32587,,,32623,48470,,,,,,,48478,56830,,
mainnet,default,headless-kittypunch-swap-4,0,1784,,,,,,,1787,7765,7810,23488,,,,,,,23492,28356,,
