network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,279,303,311,,,304,3371,3385,3393,,
testnet,default,transfer-erc20-test,0,237,253,265,,,256,6530,6561,6571,,
testnet,default,transfer-cadence-soft-finality-test,0,295,298,346,299,3373,,,3419,3467,300,7561
testnet,default,transfer-cadence-test,0,254,257,282,258,3333,,,3378,7092,259,7516
mainnet,default,transfer-test,0,476,506,516,,,507,6794,6814,6823,,
testnet,ALCHEMY_URL,transfer-test,0,384,404,441,,,405,3660,3684,3699,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,294,303,353,,,306,3588,3637,3662,,
mainnet,ALCHEMY_URL,transfer-test,0,240,258,278,,,259,6692,6715,6733,,
testnet,QUICKNODE_URL,transfer-test,0,303,303,312,,,304,3374,3385,3393,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,213,253,265,,,256,3322,3334,3343,,
mainnet,QUICKNODE_URL,transfer-test,0,204,202,212,,,203,6486,6492,6501,,
