network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,774,816,885,,,,,,,816,7723,7753,7822,,,,
testnet,default,transfer-erc20-test,,,0,813,816,890,,,,,,,818,7731,7756,7828,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,729,776,881,,,,,777,6344,,,6344,6445,,,778,9666
testnet,default,transfer-cadence-test,,,0,550,590,678,,,,,591,5044,,,5080,8264,,,592,8382
mainnet,default,transfer-test,,,0,1167,1175,1251,,,,,,,1176,8089,8116,8186,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,946,978,1097,,,,,978,6949,,,6949,7065,,,980,12526
testnet,ALCHEMY_URL,transfer-test,,,0,1610,1617,1856,,,,,,,1617,9358,9385,9495,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1562,1570,1800,,,,,,,1572,9388,9434,9537,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1260,1307,1405,,,,,,,1308,5665,5697,5789,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,629,657,729,,,,,,,658,7569,7611,7685,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,844,858,937,,,,,,,860,7797,7807,7884,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1006,1009,1086,,,,,,,1010,14435,14458,14535,,,,
mainnet,default,headless-kittypunch-swap-1,0,21276,,,,,21311,23203,23251,41609,,,,,,,41611,49069,,
