network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,750,768,821,,,768,4234,4238,4290,,
testnet,default,transfer-erc20-test,0,542,564,621,,,567,4037,4037,4091,,
testnet,default,transfer-cadence-soft-finality-test,0,636,649,734,650,4005,,,4017,4101,651,8358
testnet,default,transfer-cadence-test,0,486,500,566,500,4836,,,4838,7715,503,8102
mainnet,default,transfer-test,0,979,1023,1078,,,1023,7760,7808,7862,,
mainnet,default,transfer-cadence-soft-finality-test,0,518,522,618,522,5054,,,5064,5161,524,10516
testnet,ALCHEMY_URL,transfer-test,0,1105,1122,1225,,,1123,5399,5409,5588,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1038,1074,1176,,,1076,5123,5158,5353,,
testnet,QUICKNODE_URL,transfer-test,0,501,514,567,,,515,3978,3985,4037,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,568,614,671,,,617,4086,4088,4142,,
mainnet,QUICKNODE_URL,transfer-test,0,536,563,618,,,564,7298,7348,7403,,
