network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,412,458,477,,,458,6836,6887,6908,,
testnet,default,transfer-erc20-test,0,261,260,283,,,262,6640,6691,6712,,
testnet,default,transfer-cadence-soft-finality-test,0,525,573,625,574,5835,,,5835,5890,575,9007
testnet,default,transfer-cadence-test,0,297,342,379,343,5605,,,5650,8669,345,8782
mainnet,default,transfer-test,0,1264,1276,1300,,,1277,7705,7707,7730,,
mainnet,default,transfer-cadence-soft-finality-test,1,1370,1417,2188,1418,6009,,,6020,6086,1420,12380
testnet,ALCHEMY_URL,transfer-test,0,530,562,601,,,562,7113,7145,7187,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,302,306,339,,,310,6798,6798,6839,,
mainnet,ALCHEMY_URL,transfer-test,0,322,359,396,,,360,13286,13300,13325,,
testnet,QUICKNODE_URL,transfer-test,0,389,409,428,,,410,6790,6794,6813,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,301,305,330,,,308,6705,6745,6770,,
mainnet,QUICKNODE_URL,transfer-test,0,292,309,335,,,310,6747,6749,6773,,
