network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,373,406,412,,,407,6645,6682,6687,,
testnet,default,transfer-erc20-test,0,153,152,164,,,155,6395,6410,6416,,
testnet,default,transfer-cadence-soft-finality-test,0,467,507,549,507,4607,,,4645,4687,509,8774
testnet,default,transfer-cadence-test,0,218,228,247,229,4431,,,4463,7901,230,8600
mainnet,default,transfer-test,0,157,202,208,,,203,6445,6459,6473,,
mainnet,default,transfer-cadence-soft-finality-test,0,419,422,471,423,5875,,,5913,5963,424,8986
testnet,ALCHEMY_URL,transfer-test,1,2329,2371,2401,,,2372,8779,8795,8809,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,239,253,272,,,256,6649,6693,6718,,
mainnet,ALCHEMY_URL,transfer-test,0,222,251,264,,,252,3374,3381,3392,,
testnet,QUICKNODE_URL,transfer-test,0,253,252,257,,,253,6490,6529,6533,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,172,201,219,,,205,6443,6475,6482,,
mainnet,QUICKNODE_URL,transfer-test,0,260,303,310,,,304,6551,6568,6575,,
