network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,515,556,576,,,557,6938,6972,6991,,
testnet,default,transfer-erc20-test,0,281,302,323,,,304,6684,6709,6728,,
testnet,default,transfer-cadence-soft-finality-test,0,556,599,655,600,5756,,,5782,5839,601,9986
testnet,default,transfer-cadence-test,0,316,359,397,360,5546,,,5589,9294,361,9779
mainnet,default,transfer-test,0,764,807,833,,,808,7323,7372,7396,,
testnet,ALCHEMY_URL,transfer-test,0,513,556,598,,,557,7148,7167,7195,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,494,509,564,,,512,7072,7075,7121,,
mainnet,ALCHEMY_URL,transfer-test,0,379,405,437,,,406,6874,6902,6924,,
testnet,QUICKNODE_URL,transfer-test,0,284,304,323,,,305,6685,6720,6738,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,360,404,426,,,406,6785,6815,6834,,
mainnet,QUICKNODE_URL,transfer-test,0,562,605,630,,,606,3817,3836,3860,,
