network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,838,869,919,,,,,,,870,7551,7560,7609,,,,
testnet,default,transfer-erc20-test,,,0,513,555,608,,,,,,,558,7243,7268,7320,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,658,678,755,,,,,678,7152,,,7177,7255,,,680,10397
testnet,default,transfer-cadence-test,,,0,435,456,520,,,,,456,4805,,,4834,8620,,,458,9124
mainnet,default,transfer-test,,,0,1134,1165,1219,,,,,,,1166,7894,7924,7978,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,522,529,639,,,,,529,5109,,,5110,5203,,,531,9490
testnet,ALCHEMY_URL,transfer-test,,,0,1884,1919,2182,,,,,,,1920,9282,9301,9409,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1911,1940,2056,,,,,,,1942,6356,6386,6621,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,688,713,769,,,,,,,714,7445,7478,7531,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,540,560,610,,,,,,,561,7243,7282,7331,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,489,507,561,,,,,,,510,7206,7215,7266,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,737,765,820,,,,,,,766,4242,4289,4343,,,,
mainnet,default,headless-kittypunch-swap-3,0,18854,,,,,18889,23039,23059,38640,,,,,,,38644,49502,,
