network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,291,305,310,,,306,3341,3347,3352,,
testnet,default,transfer-erc20-test,0,321,355,364,,,358,6604,6620,6632,,
testnet,default,transfer-cadence-soft-finality-test,1,292,301,338,302,4470,,,4483,4528,303,7595
testnet,default,transfer-cadence-test,0,223,232,251,233,3407,,,3407,6770,235,7575
mainnet,default,transfer-test,0,759,757,762,,,757,6997,7023,7028,,
mainnet,default,transfer-cadence-soft-finality-test,0,278,299,348,300,5634,,,5678,5726,301,9868
testnet,ALCHEMY_URL,transfer-test,0,665,707,740,,,708,3891,3941,3967,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,464,507,526,,,510,6893,6927,6955,,
mainnet,ALCHEMY_URL,transfer-test,0,481,507,548,,,507,13652,13697,13761,,
testnet,QUICKNODE_URL,transfer-test,0,315,355,361,,,356,3387,3388,3393,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,213,255,264,,,258,3291,3293,3299,,
mainnet,QUICKNODE_URL,transfer-test,0,573,604,609,,,605,6845,6878,6883,,
