network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,999,1010,1122,,,,,,,,,1010,4551,4574,4636,,,,
testnet,default,transfer-erc20-test,,,0,808,853,920,,,,,,,,,856,4346,4374,4439,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,586,624,737,,,,,,,625,3974,,,3990,4055,,,626,7172
testnet,default,transfer-cadence-test,,,0,531,565,631,,,,,,,565,3817,,,3829,7254,,,566,8082
mainnet,default,transfer-test,,,0,923,957,1039,,,,,,,,,957,7723,7769,7851,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,725,730,862,,,,,,,730,7933,,,7968,8102,,,732,11305
testnet,ALCHEMY_URL,transfer-test,,,0,821,856,995,,,,,,,,,857,4801,4843,4961,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,771,807,937,,,,,,,,,810,4721,4751,4888,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1085,1110,1259,,,,,,,,,1111,8315,8317,8430,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,895,904,979,,,,,,,,,904,4566,4586,4661,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,821,855,934,,,,,,,,,858,4521,4545,4621,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,899,909,993,,,,,,,,,909,7734,7776,7859,,,,
mainnet,default,headless-kittypunch-swap-1,0,20899,,,,,20899,30480,,,30510,49183,,,,,,,49219,56210,,
mainnet,default,headless-kittypunch-swap-2,0,2925,,,,,,,2948,10018,10041,28411,,,,,,,28415,35411,,
