network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,982,1019,1085,,,,,,,1020,4615,4644,4709,,,,
testnet,default,transfer-erc20-test,,,0,612,613,685,,,,,,,616,4226,4238,4307,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,907,910,1005,,,,,911,4232,,,4232,4324,,,913,8618
testnet,default,transfer-cadence-test,,,0,699,746,831,,,,,746,5249,,,5290,7892,,,748,8550
mainnet,default,transfer-test,,,0,690,714,783,,,,,,,715,7602,7610,7681,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,861,891,992,,,,,892,6884,,,6918,7018,,,894,12392
testnet,ALCHEMY_URL,transfer-test,,,0,1361,1378,1870,,,,,,,1379,5254,5263,5383,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1447,1487,1607,,,,,,,1491,5355,5373,5494,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1031,1074,1178,,,,,,,1074,8192,8215,8464,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,607,612,678,,,,,,,613,4217,4239,4304,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,772,817,893,,,,,,,820,4459,4488,4561,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,630,659,728,,,,,,,660,7547,7584,7656,,,,
mainnet,default,headless-kittypunch-swap-3,0,18182,,,,,18232,64273,64289,80044,,,,,,,80092,90494,,
