network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,707,711,781,,,,,,,,,712,7613,7631,7706,,,,
testnet,default,transfer-erc20-test,,,0,775,815,895,,,,,,,,,818,7754,7784,7860,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,660,699,805,,,,,,,700,7355,,,7389,7504,,,701,10675
testnet,default,transfer-cadence-test,,,0,577,612,725,,,,,,,613,6171,,,6207,9069,,,615,9508
mainnet,default,transfer-test,,,0,644,660,732,,,,,,,,,661,7371,7377,7449,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,673,684,863,,,,,,,685,7463,,,7475,7593,,,687,9820
testnet,ALCHEMY_URL,transfer-test,,,0,1939,1974,2246,,,,,,,,,1975,9515,9547,9660,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1725,1770,1912,,,,,,,,,1773,6613,6615,6848,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1814,1817,2063,,,,,,,,,1818,9231,9247,9601,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,724,762,838,,,,,,,,,763,7705,7728,7803,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,770,812,892,,,,,,,,,815,7752,7778,7855,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,744,762,834,,,,,,,,,763,7473,7492,7564,,,,
mainnet,default,headless-kittypunch-swap-1,0,21410,,,,,21439,24286,,,24289,42907,,,,,,,42919,49757,,
mainnet,default,headless-kittypunch-swap-2,0,2876,,,,,,,2913,6638,6680,25457,,,,,,,25477,32376,,
