network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,439,455,463,,,456,6725,6758,6766,,
testnet,default,transfer-erc20-test,0,251,252,264,,,255,6533,6561,6570,,
testnet,default,transfer-cadence-soft-finality-test,0,447,450,493,450,6550,,,6581,6623,451,9682
testnet,default,transfer-cadence-test,0,251,257,281,257,7368,,,7396,10309,259,11544
mainnet,default,transfer-test,0,1109,1107,1117,,,1108,7392,7412,7422,,
testnet,ALCHEMY_URL,transfer-test,0,256,304,319,,,305,6670,6708,6721,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,320,354,373,,,357,6744,6772,6795,,
mainnet,ALCHEMY_URL,transfer-test,0,231,253,267,,,254,6614,6654,6670,,
testnet,QUICKNODE_URL,transfer-test,0,210,253,261,,,254,6525,6558,6566,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,219,253,264,,,256,6525,6561,6570,,
mainnet,QUICKNODE_URL,transfer-test,0,470,504,515,,,505,6789,6808,6818,,
