network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,945,958,988,,,,,,,959,7422,7448,7477,,,,
testnet,default,transfer-erc20-test,,,0,395,407,439,,,,,,,410,6872,6877,6905,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,535,574,633,,,,,574,5850,,,5860,5922,,,576,10112
testnet,default,transfer-cadence-test,,,0,341,380,430,,,,,379,5717,,,5717,8627,,,381,8905
mainnet,default,transfer-test,,,0,741,757,788,,,,,,,758,7253,7279,7309,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,618,664,745,,,,,665,8218,,,8254,8340,,,667,11431
testnet,ALCHEMY_URL,transfer-test,,,0,1438,1464,1696,,,,,,,1465,8967,8989,9092,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,875,911,1046,,,,,,,913,8392,8431,8629,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1614,1661,1787,,,,,,,1662,9241,9277,9374,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,601,607,637,,,,,,,608,7071,7115,7141,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,411,456,486,,,,,,,458,6918,6965,6992,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,727,759,793,,,,,,,760,7295,7329,7362,,,,
mainnet,default,headless-kittypunch-swap-1,0,21782,,,,,21829,24490,24524,42974,,,,,,,43022,49898,,
