network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,897,921,940,,,,,,,,,922,7328,7350,7374,,,,
testnet,default,transfer-erc20-test,,,0,358,356,380,,,,,,,,,359,6743,6752,6773,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,626,665,717,,,,,,,666,6967,,,6967,7018,,,668,10128
testnet,default,transfer-cadence-test,,,0,409,455,514,,,,,,,456,5696,,,5728,8930,,,457,9916
mainnet,default,transfer-test,,,0,508,509,534,,,,,,,,,510,3719,3732,3756,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,1236,1271,1337,,,,,,,1272,10651,,,10682,10747,,,1274,12698
testnet,ALCHEMY_URL,transfer-test,,,0,1529,1538,1743,,,,,,,,,1539,9196,9210,9289,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,859,857,1055,,,,,,,,,860,4927,4960,5167,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1242,1264,1439,,,,,,,,,1265,8756,8793,8989,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,362,408,429,,,,,,,,,409,6789,6828,6847,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,423,455,477,,,,,,,,,458,6840,6879,6900,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,455,455,479,,,,,,,,,456,6880,6930,6954,,,,
mainnet,default,headless-kittypunch-swap-1,0,21310,,,,,21352,24062,,,24094,42798,,,,,,,42799,49244,,
mainnet,default,headless-kittypunch-swap-2,0,2596,,,,,,,2644,6032,6078,25108,,,,,,,25139,28500,,
