network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1123,1153,1214,,,1154,7677,7707,7749,,
testnet,default,transfer-erc20-test,0,1724,1762,1806,,,1764,14760,14806,14861,,
testnet,default,transfer-cadence-soft-finality-test,0,547,577,628,577,5968,,,6005,6136,579,10984
testnet,default,transfer-cadence-test,0,493,509,691,510,5932,,,5944,8882,511,9457
mainnet,default,transfer-test,0,634,653,663,,,654,6933,6981,6990,,
mainnet,default,transfer-cadence-soft-finality-test,0,456,484,534,485,5930,,,5959,6009,486,9150
testnet,ALCHEMY_URL,transfer-test,0,906,912,949,,,912,7511,7561,7612,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,875,907,945,,,910,7431,7468,7505,,
mainnet,ALCHEMY_URL,transfer-test,0,1227,1256,1477,,,1256,8169,8199,9166,,
testnet,QUICKNODE_URL,transfer-test,0,361,401,410,,,402,6682,6724,6732,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,324,353,366,,,356,6628,6644,6654,,
mainnet,QUICKNODE_URL,transfer-test,0,404,403,413,,,404,6687,6713,6723,,
