network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,1032,1070,1146,,,,,,,1071,4738,4744,4820,,,,
testnet,default,transfer-erc20-test,,,0,816,818,897,,,,,,,821,4489,4495,4572,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,777,795,902,,,,,795,4205,,,4213,4320,,,797,7546
testnet,default,transfer-cadence-test,,,0,668,705,795,,,,,706,4077,,,4077,7672,,,707,8527
mainnet,default,transfer-test,,,0,1186,1227,1302,,,,,,,1228,8161,8167,8241,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,856,876,1004,,,,,877,5704,,,5726,5838,,,879,12358
testnet,ALCHEMY_URL,transfer-test,,,0,1592,1634,1885,,,,,,,1635,5782,5819,5937,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1397,1431,1711,,,,,,,1434,5927,5976,6079,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1539,1583,1829,,,,,,,1583,8951,8982,9087,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,775,819,894,,,,,,,820,4440,4443,4513,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,717,716,799,,,,,,,718,4354,4392,4465,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1041,1073,1144,,,,,,,1074,7967,8012,8082,,,,
mainnet,default,headless-kittypunch-swap-1,0,21175,,,,,21204,24008,24017,42536,,,,,,,42565,49591,,
