providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,733,750,800,7100,7275,,,750,7231,,
default,transfer-erc20-test,0,781,800,850,7200,7382,,,800,7321,,
default,transfer-cadence-soft-finality-test,0,437,350,470,5600,5976,350,5768,,,350,8168
default,transfer-cadence-test,0,448,400,569,5750,8865,400,5928,,,400,9111
ALCHEMY_URL,transfer-test,0,763,750,835,60000,121275,,,750,90767,,
ALCHEMY_URL,transfer-erc20-test,0,560,550,608,60000,121209,,,550,90565,,
