network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,946,956,1041,,,,,,,957,7630,7670,7715,,,,
testnet,default,transfer-erc20-test,,,0,767,806,896,,,,,,,809,7522,7562,7612,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,537,544,633,,,,,543,4976,,,4976,5064,,,544,9299
testnet,default,transfer-cadence-test,,,0,446,495,582,,,,,496,3686,,,3713,6597,,,497,6833
mainnet,default,transfer-test,,,0,644,653,711,,,,,,,654,7204,7210,7266,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,784,810,921,,,,,810,7057,,,7098,7208,,,812,9304
testnet,ALCHEMY_URL,transfer-test,,,0,972,1007,1144,,,,,,,1008,8307,8349,8477,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1073,1108,1308,,,,,,,1110,5173,5192,5342,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1148,1156,1273,,,,,,,1157,14932,14954,15075,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,580,603,664,,,,,,,603,4109,4133,4194,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,475,504,570,,,,,,,507,7272,7308,7366,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,271,302,359,,,,,,,303,6854,6883,6939,,,,
mainnet,default,headless-kittypunch-swap-1,0,21751,,,,,21768,23006,23026,41262,,,,,,,41286,47812,,
