network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,702,711,782,,,712,7582,7623,7694,,
testnet,default,transfer-erc20-test,0,629,658,734,,,661,7557,7577,7649,,
testnet,default,transfer-cadence-soft-finality-test,0,702,749,846,750,6314,,,6343,6441,751,10717
testnet,default,transfer-cadence-test,0,551,594,679,594,5118,,,5118,9104,596,9537
mainnet,default,transfer-test,0,1029,1058,1133,,,1059,7992,8026,8100,,
mainnet,default,transfer-cadence-soft-finality-test,0,606,617,729,617,6489,,,6508,6619,619,10905
testnet,ALCHEMY_URL,transfer-test,0,650,655,759,,,655,8105,8115,8204,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,814,860,1099,,,863,8257,8285,8382,,
mainnet,ALCHEMY_URL,transfer-test,0,638,659,754,,,660,7641,7666,7769,,
testnet,QUICKNODE_URL,transfer-test,0,591,609,674,,,610,7479,7524,7589,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,636,659,729,,,661,7514,7560,7629,,
mainnet,QUICKNODE_URL,transfer-test,0,940,961,1035,,,961,7896,7922,7995,,
