network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,996,1010,1081,,,1010,7890,7912,7980,,
testnet,default,transfer-erc20-test,0,788,812,888,,,815,7708,7715,7786,,
testnet,default,transfer-cadence-soft-finality-test,0,759,804,913,804,6431,,,6434,6549,806,9765
testnet,default,transfer-cadence-test,0,579,620,709,621,5136,,,5154,8189,622,8475
mainnet,default,transfer-test,0,870,903,974,,,903,4554,4577,4647,,
mainnet,default,transfer-cadence-soft-finality-test,1,1569,1614,1731,1614,7697,,,7699,7815,1616,11013
testnet,ALCHEMY_URL,transfer-test,0,879,908,1000,,,909,4745,4791,4896,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,768,813,913,,,816,7968,7976,8079,,
mainnet,ALCHEMY_URL,transfer-test,0,631,657,751,,,658,7671,7721,7829,,
testnet,QUICKNODE_URL,transfer-test,0,603,603,672,,,604,7494,7517,7586,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,706,753,960,,,706,7451,7472,7542,,
mainnet,QUICKNODE_URL,transfer-test,1,746,759,830,,,760,7683,7727,7797,,
