network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,740,765,786,,,,,,,,,766,3929,3929,3948,,,,
testnet,default,transfer-erc20-test,,,0,414,459,482,,,,,,,,,461,3621,3625,3645,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,439,483,535,,,,,,,484,3667,,,3703,3758,,,486,6834
testnet,default,transfer-cadence-test,,,0,408,457,500,,,,,,,458,3680,,,3724,7114,,,459,7892
mainnet,default,transfer-test,,,0,1685,1685,1709,,,,,,,,,1686,8115,8117,8140,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,498,500,595,,,,,,,500,6383,,,6424,6491,,,502,9607
testnet,ALCHEMY_URL,transfer-test,,,0,810,821,892,,,,,,,,,821,4362,4394,4458,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,733,765,826,,,,,,,,,768,4283,4288,4356,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,628,666,722,,,,,,,,,666,7357,7403,7464,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,347,358,377,,,,,,,,,358,6745,6789,6807,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,443,461,483,,,,,,,,,464,3624,3636,3656,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,610,613,636,,,,,,,,,613,7048,7062,7086,,,,
mainnet,default,headless-kittypunch-swap-3,0,17871,,,,,17885,22250,,,22286,37907,,,,,,,37928,45802,,
mainnet,default,headless-kittypunch-swap-4,0,1533,,,,,,,1533,4084,4091,19801,,,,,,,19819,27691,,
