network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1094,1129,1188,,,1130,67550,67558,67616,,
testnet,default,transfer-erc20-test,0,761,766,827,,,769,7527,7558,7616,,
testnet,default,transfer-cadence-soft-finality-test,0,677,677,771,677,6234,,,6239,6330,679,9517
testnet,default,transfer-cadence-test,0,514,520,590,520,10352,,,10371,14092,522,14730
mainnet,default,transfer-test,0,589,612,675,,,613,7402,7450,7513,,
mainnet,default,transfer-cadence-soft-finality-test,0,627,671,777,672,5690,,,5724,5831,673,12304
testnet,ALCHEMY_URL,transfer-test,0,1410,1433,1551,,,1434,5718,5723,5976,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1106,1125,1249,,,1128,8688,8730,8844,,
mainnet,ALCHEMY_URL,transfer-test,0,1106,1124,1236,,,1126,8512,8532,8638,,
testnet,QUICKNODE_URL,transfer-test,0,503,511,568,,,512,7270,7298,7355,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,2512,2552,2614,,,2555,9317,9343,9401,,
mainnet,QUICKNODE_URL,transfer-test,0,688,715,773,,,716,7511,7556,7613,,
