network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,397,400,405,,,401,3436,3485,3489,,
testnet,default,transfer-erc20-test,0,184,203,211,,,205,6441,6473,6479,,
testnet,default,transfer-cadence-soft-finality-test,0,412,421,559,422,4577,,,4594,4639,423,7691
testnet,default,transfer-cadence-test,0,218,228,246,229,4389,,,4411,6743,230,7506
mainnet,default,transfer-test,0,1061,1109,1116,,,1109,7355,7355,7360,,
mainnet,default,transfer-cadence-soft-finality-test,0,539,567,615,568,6052,,,6058,6104,569,10243
testnet,ALCHEMY_URL,transfer-test,0,499,511,564,,,512,3911,3948,3987,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,401,406,455,,,408,3781,3792,3826,,
testnet,QUICKNODE_URL,transfer-test,0,218,251,256,,,251,6490,6504,6508,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,203,252,261,,,254,6488,6511,6517,,
mainnet,QUICKNODE_URL,transfer-test,0,501,504,510,,,505,6749,6765,6771,,
