network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,338,357,366,,,358,3436,3470,3479,,
testnet,default,transfer-erc20-test,0,263,306,320,,,310,3419,3422,3432,,
testnet,default,transfer-cadence-soft-finality-test,0,498,501,547,502,3623,,,3667,3709,503,7808
testnet,default,transfer-cadence-test,0,236,240,262,241,3389,,,3409,6373,242,6525
mainnet,default,transfer-test,0,635,664,675,,,665,3740,3781,3790,,
mainnet,default,transfer-cadence-soft-finality-test,0,515,542,592,543,5377,,,5390,5440,545,9583
testnet,ALCHEMY_URL,transfer-test,1,925,968,1030,,,969,4350,4388,4458,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,698,715,741,,,718,7386,7404,7451,,
mainnet,ALCHEMY_URL,transfer-test,0,480,513,551,,,513,13689,13726,13762,,
testnet,QUICKNODE_URL,transfer-test,0,310,356,365,,,357,6634,6684,6692,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,215,255,267,,,256,3325,3370,3380,,
mainnet,QUICKNODE_URL,transfer-test,0,266,305,317,,,306,6589,6636,6645,,
