network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1284,1312,1365,,,1313,4807,4846,4898,,
testnet,default,transfer-erc20-test,0,1064,1110,1176,,,1113,4597,4597,4660,,
testnet,default,transfer-cadence-soft-finality-test,0,621,629,721,629,3898,,,3904,3995,631,8281
testnet,default,transfer-cadence-test,0,479,481,556,482,3736,,,3753,6830,483,7019
mainnet,default,transfer-test,0,1497,1508,1572,,,1509,5603,5645,5708,,
testnet,ALCHEMY_URL,transfer-test,1,2090,2118,2703,,,2119,5318,5348,5634,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1566,1612,1882,,,1615,5111,5148,5265,,
mainnet,ALCHEMY_URL,transfer-test,0,968,1010,1275,,,1011,5495,5497,5610,,
testnet,QUICKNODE_URL,transfer-test,0,649,656,714,,,657,4128,4134,4190,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,637,658,714,,,660,4140,4145,4204,,
mainnet,QUICKNODE_URL,transfer-test,0,1484,1512,1577,,,1513,8882,8924,9250,,
