network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,684,709,732,,,,,,,710,7132,7136,7159,,,,
testnet,default,transfer-erc20-test,,,0,346,358,381,,,,,,,361,6742,6791,6816,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,562,600,667,,,,,601,4910,,,4941,5009,,,602,9195
testnet,default,transfer-cadence-test,,,0,383,413,451,,,,,413,5713,,,5720,8344,,,415,8928
mainnet,default,transfer-test,,,0,595,613,637,,,,,,,613,7037,7043,7067,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,620,654,722,,,,,654,5952,,,5970,6038,,,655,10236
testnet,ALCHEMY_URL,transfer-test,,,0,822,866,921,,,,,,,867,4237,4237,4286,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,622,663,705,,,,,,,666,7249,7249,7297,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,454,458,491,,,,,,,459,3746,3780,3810,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,321,357,381,,,,,,,358,6791,6836,6860,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,329,357,382,,,,,,,360,6760,6786,6809,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,680,714,739,,,,,,,715,7142,7145,7169,,,,
mainnet,default,headless-kittypunch-swap-3,0,17877,,,,,17899,26733,26749,42495,,,,,,,42514,52374,,
