network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,510,558,565,,,,,,,,,559,6796,6828,6832,,,,
testnet,default,transfer-erc20-test,,,0,269,303,312,,,,,,,,,306,6758,6767,6773,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,509,514,557,,,,,,,514,5647,,,5691,5733,,,516,8773
testnet,default,transfer-cadence-test,,,0,211,220,247,,,,,,,220,5391,,,5401,9073,,,220,9558
mainnet,default,transfer-test,,,0,592,608,614,,,,,,,,,609,6853,6875,6880,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,403,405,455,,,,,,,406,7049,,,7051,7113,,,407,11220
testnet,ALCHEMY_URL,transfer-test,,,0,696,706,754,,,,,,,,,707,7307,7319,7358,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,569,608,660,,,,,,,,,611,7228,7272,7325,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,560,606,644,,,,,,,,,607,13653,13671,13718,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,359,404,409,,,,,,,,,405,6640,6670,6675,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,263,301,310,,,,,,,,,304,6537,6571,6577,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,600,608,614,,,,,,,,,608,6851,6863,6869,,,,
mainnet,default,headless-kittypunch-swap-1,0,20630,,,,,20663,22807,,,22839,41427,,,,,,,41465,48313,,
mainnet,default,headless-kittypunch-swap-2,0,2582,,,,,,,2620,6369,6375,24434,,,,,,,24458,31006,,
mainnet,default,headless-kittypunch-swap-3,0,17960,,,,,17978,20161,,,20204,35891,,,,,,,35939,43329,,
mainnet,default,headless-kittypunch-swap-4,0,2006,,,,,,,2028,5167,5205,21055,,,,,,,21071,28910,,
