network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,731,765,836,,,765,7667,7685,7756,,
testnet,default,transfer-erc20-test,0,772,809,883,,,812,4412,4458,4526,,
testnet,default,transfer-cadence-soft-finality-test,0,553,601,704,602,6048,,,6094,6198,603,10476
testnet,default,transfer-cadence-test,0,548,594,676,595,4970,,,4981,9136,596,9387
mainnet,default,transfer-test,0,1343,1363,1441,,,1364,8321,8333,8411,,
testnet,ALCHEMY_URL,transfer-test,0,1569,1614,1883,,,1615,10092,10138,10236,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1430,1461,1763,,,1464,9615,9642,9755,,
mainnet,ALCHEMY_URL,transfer-test,0,732,760,863,,,761,8039,8087,8189,,
testnet,QUICKNODE_URL,transfer-test,0,707,709,780,,,709,7608,7622,7692,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,695,707,782,,,710,7573,7582,7653,,
mainnet,QUICKNODE_URL,transfer-test,0,931,962,1041,,,963,7920,7935,8013,,
