network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,622,653,672,,,,,,,,,654,3817,3827,3846,,,,
testnet,default,transfer-erc20-test,,,0,549,554,578,,,,,,,,,556,3717,3728,3749,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,406,428,449,,,,,,,429,4527,,,4564,4583,,,430,6580
testnet,default,transfer-cadence-test,,,0,242,245,269,,,,,,,246,6397,,,6416,6937,,,247,7422
mainnet,default,transfer-test,,,0,512,510,535,,,,,,,,,510,6943,6988,7012,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,1,644,644,710,,,,,,,645,8288,,,8298,8367,,,646,11526
testnet,ALCHEMY_URL,transfer-test,,,0,607,612,691,,,,,,,,,613,4205,4237,4305,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,452,458,520,,,,,,,,,461,3905,3930,3993,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,516,560,639,,,,,,,,,561,7331,7345,7428,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,446,458,479,,,,,,,,,459,3622,3626,3645,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,362,407,431,,,,,,,,,411,3577,3624,3645,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,541,560,584,,,,,,,,,561,6991,7030,7054,,,,
mainnet,default,headless-kittypunch-swap-1,0,21808,,,,,21852,30313,,,30334,48699,,,,,,,48739,55184,,
mainnet,default,headless-kittypunch-swap-2,0,2020,,,,,,,2057,8331,8368,26962,,,,,,,26997,33325,,
mainnet,default,headless-kittypunch-swap-3,0,18938,,,,,18973,27499,,,27507,44445,,,,,,,44492,51822,,
mainnet,default,headless-kittypunch-swap-4,0,1270,,,,,,,1310,7011,7043,24220,,,,,,,24270,31093,,
