network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,826,859,927,,,860,7713,7728,7794,,
testnet,default,transfer-erc20-test,1,617,659,731,,,663,7517,7522,7589,,
testnet,default,transfer-cadence-soft-finality-test,0,553,600,707,600,3931,,,3972,4082,602,8381
testnet,default,transfer-cadence-test,0,541,588,671,589,6056,,,6075,9173,590,9373
mainnet,default,transfer-test,0,1002,1011,1084,,,1011,7914,7920,7992,,
testnet,ALCHEMY_URL,transfer-test,0,780,810,914,,,811,4945,4960,5068,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1625,1667,1777,,,1670,6100,6111,6218,,
mainnet,ALCHEMY_URL,transfer-test,0,1247,1264,1783,,,1265,8851,8886,8984,,
testnet,QUICKNODE_URL,transfer-test,0,626,656,727,,,656,7552,7571,7641,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,605,607,677,,,609,7465,7473,7541,,
mainnet,QUICKNODE_URL,transfer-test,0,663,708,780,,,709,7610,7616,7688,,
