network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,470,516,525,,,517,6793,6842,6851,,
testnet,default,transfer-erc20-test,0,300,306,319,,,309,6589,6638,6651,,
testnet,default,transfer-cadence-soft-finality-test,0,268,275,321,276,5473,,,5480,5524,277,9659
testnet,default,transfer-cadence-test,1,231,235,259,236,5472,,,5493,9311,237,9646
mainnet,default,transfer-test,0,572,612,624,,,613,6903,6942,6952,,
mainnet,default,transfer-cadence-soft-finality-test,0,584,594,1345,595,7679,,,7687,8440,596,12903
testnet,ALCHEMY_URL,transfer-test,0,378,408,445,,,409,6882,6889,6907,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,239,256,278,,,259,6627,6641,6665,,
mainnet,ALCHEMY_URL,transfer-test,0,344,357,375,,,358,6733,6740,6760,,
testnet,QUICKNODE_URL,transfer-test,0,248,254,264,,,255,6532,6579,6588,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,172,204,218,,,207,6482,6484,6494,,
mainnet,QUICKNODE_URL,transfer-test,0,582,612,623,,,612,6900,6941,6950,,
