network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,682,714,741,,,715,3942,3984,4013,,
testnet,default,transfer-erc20-test,0,435,458,492,,,461,3702,3730,3760,,
testnet,default,transfer-cadence-soft-finality-test,0,675,715,773,716,3922,,,3934,3992,717,7112
testnet,default,transfer-cadence-test,0,318,359,402,360,4668,,,4700,6629,362,6798
mainnet,default,transfer-test,0,899,918,957,,,919,7433,7451,7482,,
mainnet,default,transfer-cadence-soft-finality-test,0,904,929,1002,929,6616,,,6643,6717,931,9753
testnet,ALCHEMY_URL,transfer-test,0,1462,1481,1595,,,1481,5663,5666,5768,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1689,1740,1947,,,1742,5750,5773,5866,,
mainnet,ALCHEMY_URL,transfer-test,0,1314,1327,1519,,,1328,8902,8928,9037,,
testnet,QUICKNODE_URL,transfer-test,0,430,458,485,,,459,3696,3730,3759,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,355,357,387,,,358,3583,3628,3656,,
mainnet,QUICKNODE_URL,transfer-test,0,955,969,1000,,,970,7469,7502,7532,,
