network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,459,507,543,,,508,7035,7058,7091,,
testnet,default,transfer-erc20-test,0,387,404,439,,,406,6868,6912,6938,,
testnet,default,transfer-cadence-soft-finality-test,0,368,407,473,408,5602,,,5635,5696,409,9857
testnet,default,transfer-cadence-test,0,338,374,418,374,5586,,,5601,9042,375,9850
mainnet,default,transfer-test,0,725,757,797,,,758,7347,7362,7401,,
testnet,ALCHEMY_URL,transfer-test,0,744,757,799,,,758,7716,7722,7761,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,482,506,559,,,508,7152,7164,7207,,
mainnet,ALCHEMY_URL,transfer-test,0,479,505,545,,,506,7090,7114,7153,,
testnet,QUICKNODE_URL,transfer-test,0,393,405,441,,,406,6941,6954,6986,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,391,405,440,,,407,6872,6913,6940,,
mainnet,QUICKNODE_URL,transfer-test,0,695,707,747,,,708,7294,7306,7345,,
