network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,324,359,381,,,359,3555,3574,3594,,
testnet,default,transfer-erc20-test,0,367,409,441,,,412,3654,3682,3711,,
testnet,default,transfer-cadence-soft-finality-test,0,364,409,460,409,3560,,,3578,3629,411,7781
testnet,default,transfer-cadence-test,0,323,365,405,366,3552,,,3584,7426,367,7775
mainnet,default,transfer-test,0,664,663,688,,,663,7367,7405,7428,,
mainnet,default,transfer-cadence-soft-finality-test,0,415,428,1194,428,6513,,,6554,6615,429,10741
testnet,ALCHEMY_URL,transfer-test,0,492,510,564,,,510,3842,3878,3926,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,307,306,363,,,308,3650,3676,3719,,
mainnet,ALCHEMY_URL,transfer-test,0,486,510,535,,,510,6994,7040,7077,,
testnet,QUICKNODE_URL,transfer-test,0,311,358,378,,,359,3521,3522,3540,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,270,306,329,,,309,3468,3472,3495,,
mainnet,QUICKNODE_URL,transfer-test,0,571,612,638,,,612,7126,7146,7256,,
