network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,777,810,830,,,,,,,811,3971,4001,4019,,,,
testnet,default,transfer-erc20-test,,,0,323,359,381,,,,,,,362,3517,3547,3568,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,600,646,700,,,,,647,3787,,,3809,4065,,,647,8006
testnet,default,transfer-cadence-test,,,0,318,364,415,,,,,365,4532,,,4550,7269,,,367,7694
mainnet,default,transfer-test,,,0,673,713,737,,,,,,,714,7142,7182,7205,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,561,574,639,,,,,574,5195,,,5208,5277,,,576,10921
testnet,ALCHEMY_URL,transfer-test,,,0,1109,1116,1295,,,,,,,1117,4900,4917,5138,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,906,911,1113,,,,,,,914,4959,4960,5060,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,322,355,374,,,,,,,356,3512,3540,3558,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,286,307,329,,,,,,,309,3465,3491,3512,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,693,711,735,,,,,,,712,7133,7183,7206,,,,
mainnet,default,headless-kittypunch-swap-3,0,17921,,,,,17967,21518,21561,37284,,,,,,,37298,47167,,
