network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1369,1413,1452,,,1414,7945,7959,7996,,
testnet,default,transfer-erc20-test,0,713,758,804,,,761,13844,13876,13937,,
testnet,default,transfer-cadence-soft-finality-test,0,1132,1176,1518,1177,9175,,,9213,9545,1178,10238
testnet,default,transfer-cadence-test,0,712,718,967,718,9627,,,9660,10408,720,10911
mainnet,default,transfer-test,0,808,854,863,,,854,7132,7149,7159,,
mainnet,default,transfer-cadence-soft-finality-test,0,394,401,454,402,5168,,,5168,5237,403,9456
testnet,ALCHEMY_URL,transfer-test,0,1009,1021,1067,,,1021,7548,7591,7633,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,631,652,694,,,654,7176,7204,7238,,
mainnet,ALCHEMY_URL,transfer-test,1,837,854,925,,,855,7985,7999,8108,,
testnet,QUICKNODE_URL,transfer-test,1,390,402,411,,,403,6682,6708,6716,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,274,306,318,,,309,6585,6608,6618,,
mainnet,QUICKNODE_URL,transfer-test,0,662,703,713,,,704,6983,7008,7017,,
