network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1218,1223,1332,,,1224,8122,8163,8225,,
testnet,default,transfer-erc20-test,0,961,969,1082,,,971,7864,7914,7975,,
testnet,default,transfer-cadence-soft-finality-test,0,697,735,848,735,6259,,,6299,6364,737,9557
testnet,default,transfer-cadence-test,0,575,613,750,613,7238,,,7249,9356,615,9422
mainnet,default,transfer-test,0,1311,1327,1399,,,1328,8038,8064,8136,,
mainnet,default,transfer-cadence-soft-finality-test,0,742,780,898,780,9045,,,9045,9219,782,11384
testnet,ALCHEMY_URL,transfer-test,0,6659,6681,6790,,,6682,13683,13721,13811,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1618,1632,1743,,,1635,91636,60000,121203,,
mainnet,ALCHEMY_URL,transfer-test,0,828,867,992,,,867,8235,8273,8375,,
testnet,QUICKNODE_URL,transfer-test,0,926,969,1045,,,970,7904,7908,7981,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,691,715,796,,,718,4355,4395,4469,,
mainnet,QUICKNODE_URL,transfer-test,0,890,917,989,,,918,7626,7655,7726,,
